_id,contact,dob,emergency_contact,emergency_name,expiration_date,issuer,name,recovery.date,recovery.uci_swab,revoked,surname,tax_code,test.datetime,test.place.address,test.place.authorized_by,test.place.building_name,test.place.city,test.place.gps,test.place.region,test.place.type,test.result,test.sanitary_operator.contact,test.sanitary_operator.name,test.sanitary_operator.surname,test.sanitary_operator.tax_code,test.sanitary_operator.type,test.type,uci,valid_from
61b4ddbfbe981d4eab799dce,+390167556051,2001-11-28T00:00:00.000Z,+397108941892,Michele Dutto,2021-07-15T00:00:00.000Z,Italian Ministry of Health,Ionela,,,false,Dutto,DTTNLI01S68E945Q,,,,,,,,,,,,,,,,01ITA797891BBF264E88B9BB8E650151A4J,2021-06-17T00:00:00.000Z
61b4ddbfbe981d4eab799dcf,+390167556051,2001-11-28T00:00:00.000Z,+397108941892,Michele Dutto,2022-04-06T00:00:00.000Z,Italian Ministry of Health,Ionela,,,false,Dutto,DTTNLI01S68E945Q,,,,,,,,,,,,,,,,01ITA797891BBF264E88B9BB8E004950R4U,2021-07-22T00:00:00.000Z
61b4ddbfbe981d4eab799dd0,+392390656297,1986-01-01T00:00:00.000Z,+399496764063,Giulia Deiana,2021-05-14T00:00:00.000Z,Italian Ministry of Health,Piero,,,false,Deiana,DNEPRI86A01M214J,,,,,,,,,,,,,,,,01ITA797891BBF264E88B9BB8E309874E5W,2021-04-16T00:00:00.000Z
61b4ddbfbe981d4eab799dd1,+392390656297,1986-01-01T00:00:00.000Z,+399496764063,Giulia Deiana,2022-01-29T00:00:00.000Z,Italian Ministry of Health,Piero,,,false,Deiana,DNEPRI86A01M214J,,,,,,,,,,,,,,,,01ITA797891BBF264E88B9BB8E271437V7F,2021-05-16T00:00:00.000Z
61b4ddbfbe981d4eab799dd2,+393470436183,1992-05-28T00:00:00.000Z,+397766175583,Franco Gentile,2021-04-16T00:00:00.000Z,Italian Ministry of Health,Mariangela,,,false,Gentile,GNTMNG92E68I189S,,,,,,,,,,,,,,,,01ITA797891BBF264E88B9BB8E143936F1Y,2021-03-19T00:00:00.000Z
61b4ddbfbe981d4eab799dd3,+393470436183,1992-05-28T00:00:00.000Z,+397766175583,Franco Gentile,2022-01-09T00:00:00.000Z,Italian Ministry of Health,Mariangela,,,false,Gentile,GNTMNG92E68I189S,,,,,,,,,,,,,,,,01ITA797891BBF264E88B9BB8E124110F8Y,2021-04-26T00:00:00.000Z
61b4ddbfbe981d4eab799dd4,+394384834531,1950-10-06T00:00:00.000Z,+396680528743,Sharon Cerrani,2021-01-24T00:00:00.000Z,Italian Ministry of Health,Antonietta,,,false,Cerrani,CRRNNT50R46F007P,,,,,,,,,,,,,,,,01ITA797891BBF264E88B9BB8E075301W2A,2020-12-27T00:00:00.000Z
61b4ddbfbe981d4eab799dd5,+394384834531,1950-10-06T00:00:00.000Z,+396680528743,Sharon Cerrani,2021-10-20T00:00:00.000Z,Italian Ministry of Health,Antonietta,,,false,Cerrani,CRRNNT50R46F007P,,,,,,,,,,,,,,,,01ITA797891BBF264E88B9BB8E710614Q9G,2021-02-04T00:00:00.000Z
61b4ddc0be981d4eab799dd6,+399606769101,1995-12-21T00:00:00.000Z,+395881064000,Ferruccio Baldini,2020-08-12T00:00:00.000Z,Italian Ministry of Health,Ugo,,,false,Baldini,BLDGUO95T21G746I,,,,,,,,,,,,,,,,01ITA797891BBF264E88B9BB8E552771Z5L,2020-07-15T00:00:00.000Z
61b4ddc0be981d4eab799dd7,+399606769101,1995-12-21T00:00:00.000Z,+395881064000,Ferruccio Baldini,2021-05-08T00:00:00.000Z,Italian Ministry of Health,Ugo,,,false,Baldini,BLDGUO95T21G746I,,,,,,,,,,,,,,,,01ITA797891BBF264E88B9BB8E312621S7Z,2020-08-23T00:00:00.000Z
61b4ddc0be981d4eab799dd8,+399139901711,1943-06-15T00:00:00.000Z,+398906592989,Aurora Galli,2020-10-23T00:00:00.000Z,Italian Ministry of Health,Francesco Giuseppe,,,false,Galli,GLLFNC43H15E200G,,,,,,,,,,,,,,,,01ITA797891BBF264E88B9BB8E148582K2I,2020-09-25T00:00:00.000Z
61b4ddc0be981d4eab799dd9,+399139901711,1943-06-15T00:00:00.000Z,+398906592989,Aurora Galli,2021-07-18T00:00:00.000Z,Italian Ministry of Health,Francesco Giuseppe,,,false,Galli,GLLFNC43H15E200G,,,,,,,,,,,,,,,,01ITA797891BBF264E88B9BB8E414865P2C,2020-11-02T00:00:00.000Z
61b4ddc0be981d4eab799dda,+398248567674,1946-02-03T00:00:00.000Z,+391048907301,Andrea Alberti,2020-12-11T00:00:00.000Z,Italian Ministry of Health,Silvia,,,false,Alberti,LBRSLV46B43H957C,,,,,,,,,,,,,,,,01ITA797891BBF264E88B9BB8E432344H3N,2020-11-13T00:00:00.000Z
61b4ddc0be981d4eab799ddb,+392882515994,1970-07-01T00:00:00.000Z,+396877047543,Samantha Deiana,2020-11-06T00:00:00.000Z,Italian Ministry of Health,Domenico,,,false,Deiana,DNEDNC70L01I329J,,,,,,,,,,,,,,,,01ITA797891BBF264E88B9BB8E832322B0F,2020-10-09T00:00:00.000Z
61b4ddc0be981d4eab799ddc,+392882515994,1970-07-01T00:00:00.000Z,+396877047543,Samantha Deiana,2021-07-31T00:00:00.000Z,Italian Ministry of Health,Domenico,,,false,Deiana,DNEDNC70L01I329J,,,,,,,,,,,,,,,,01ITA797891BBF264E88B9BB8E800485I0U,2020-11-15T00:00:00.000Z
61b4ddc0be981d4eab799ddd,+393771865099,1974-06-14T00:00:00.000Z,+390627058371,Giacomo Ferrari,2021-05-30T00:00:00.000Z,Italian Ministry of Health,Francesca,,,false,Ferrari,FRRFNC74H54E673U,,,,,,,,,,,,,,,,01ITA797891BBF264E88B9BB8E481603G2B,2021-05-02T00:00:00.000Z
61b4ddc0be981d4eab799dde,+393522340975,1941-03-16T00:00:00.000Z,+396509766972,Valter Alaimo,2020-12-29T00:00:00.000Z,Italian Ministry of Health,Marcello,,,false,Alaimo,LMAMCL41C16B275Y,,,,,,,,,,,,,,,,01ITA797891BBF264E88B9BB8E412776G8F,2020-12-01T00:00:00.000Z
61b4ddc0be981d4eab799ddf,+393522340975,1941-03-16T00:00:00.000Z,+396509766972,Valter Alaimo,2021-09-23T00:00:00.000Z,Italian Ministry of Health,Marcello,,,false,Alaimo,LMAMCL41C16B275Y,,,,,,,,,,,,,,,,01ITA797891BBF264E88B9BB8E266644V1Q,2021-01-08T00:00:00.000Z
61b4ddc0be981d4eab799de0,+392309130510,1997-10-11T00:00:00.000Z,+399796313523,Giuseppe Donati,2021-03-08T00:00:00.000Z,Italian Ministry of Health,Marzia,,,false,Donati,DNTMRZ97R51D510I,,,,,,,,,,,,,,,,01ITA797891BBF264E88B9BB8E080980L3K,2021-02-08T00:00:00.000Z
61b4ddc0be981d4eab799de1,+392309130510,1997-10-11T00:00:00.000Z,+399796313523,Giuseppe Donati,2021-11-23T00:00:00.000Z,Italian Ministry of Health,Marzia,,,false,Donati,DNTMRZ97R51D510I,,,,,,,,,,,,,,,,01ITA797891BBF264E88B9BB8E540686C9I,2021-03-10T00:00:00.000Z
61b4ddc0be981d4eab799de2,+392052301841,1951-10-23T00:00:00.000Z,+398436284692,Mustapha Bianchi,2021-06-22T00:00:00.000Z,Italian Ministry of Health,Alberto,,,false,Bianchi,BNCLRT51R23C318M,,,,,,,,,,,,,,,,01ITA797891BBF264E88B9BB8E904632E0Z,2021-05-25T00:00:00.000Z
61b4ddc0be981d4eab799de3,+391608243092,1971-06-21T00:00:00.000Z,+397451783975,Claudio Trevisan,2020-09-11T00:00:00.000Z,Italian Ministry of Health,Stefano,,,false,Trevisan,TRVSFN71H21D325R,,,,,,,,,,,,,,,,01ITA797891BBF264E88B9BB8E488984W2S,2020-08-14T00:00:00.000Z
61b4ddc0be981d4eab799de4,+391608243092,1971-06-21T00:00:00.000Z,+397451783975,Claudio Trevisan,2021-05-30T00:00:00.000Z,Italian Ministry of Health,Stefano,,,false,Trevisan,TRVSFN71H21D325R,,,,,,,,,,,,,,,,01ITA797891BBF264E88B9BB8E062329T1Y,2020-09-14T00:00:00.000Z
61b4ddc0be981d4eab799de5,+394106931065,1973-05-30T00:00:00.000Z,+398754015969,"Annamaria D'Amico",2021-03-11T00:00:00.000Z,Italian Ministry of Health,Elona,,,false,"D'Amico",DMCLNE73E70D501I,,,,,,,,,,,,,,,,01ITA797891BBF264E88B9BB8E087203Y3T,2021-02-11T00:00:00.000Z
61b4ddc0be981d4eab799de6,+394106931065,1973-05-30T00:00:00.000Z,+398754015969,"Annamaria D'Amico",2021-11-29T00:00:00.000Z,Italian Ministry of Health,Elona,,,false,"D'Amico",DMCLNE73E70D501I,,,,,,,,,,,,,,,,01ITA797891BBF264E88B9BB8E110602E2N,2021-03-16T00:00:00.000Z
61b4ddc0be981d4eab799de7,+396699561447,2001-04-06T00:00:00.000Z,+390390053738,Melissa Degrassi,2021-06-04T00:00:00.000Z,Italian Ministry of Health,Selene,,,false,Degrassi,DGRSLN01D46D324B,,,,,,,,,,,,,,,,01ITA797891BBF264E88B9BB8E201987T1M,2021-05-07T00:00:00.000Z
61b4ddc0be981d4eab799de8,+396699561447,2001-04-06T00:00:00.000Z,+390390053738,Melissa Degrassi,2022-02-21T00:00:00.000Z,Italian Ministry of Health,Selene,,,false,Degrassi,DGRSLN01D46D324B,,,,,,,,,,,,,,,,01ITA797891BBF264E88B9BB8E605248C8S,2021-06-08T00:00:00.000Z
61b4ddc0be981d4eab799de9,+394396615657,1995-03-05T00:00:00.000Z,+390863943383,Jerri Ciuffreda,2020-08-05T00:00:00.000Z,Italian Ministry of Health,Florin,,,false,Ciuffreda,CFFFRN95C05M266B,,,,,,,,,,,,,,,,01ITA797891BBF264E88B9BB8E607702X6P,2020-07-08T00:00:00.000Z
61b4ddc0be981d4eab799dea,+394396615657,1995-03-05T00:00:00.000Z,+390863943383,Jerri Ciuffreda,2021-04-22T00:00:00.000Z,Italian Ministry of Health,Florin,,,false,Ciuffreda,CFFFRN95C05M266B,,,,,,,,,,,,,,,,01ITA797891BBF264E88B9BB8E809349E7E,2020-08-07T00:00:00.000Z
61b4ddc0be981d4eab799deb,+394436625083,1924-08-06T00:00:00.000Z,+394545946407,Martina Forte,2021-07-19T00:00:00.000Z,Italian Ministry of Health,Rosalia,,,false,Forte,FRTRSL24M46H647R,,,,,,,,,,,,,,,,01ITA797891BBF264E88B9BB8E925238K8O,2021-06-21T00:00:00.000Z
61b4ddc0be981d4eab799dec,+394436625083,1924-08-06T00:00:00.000Z,+394545946407,Martina Forte,2022-04-11T00:00:00.000Z,Italian Ministry of Health,Rosalia,,,false,Forte,FRTRSL24M46H647R,,,,,,,,,,,,,,,,01ITA797891BBF264E88B9BB8E197600E8L,2021-07-27T00:00:00.000Z
61b4ddc0be981d4eab799ded,+390420106694,1928-12-18T00:00:00.000Z,+399048704941,Marisa Rossi,2020-08-19T00:00:00.000Z,Italian Ministry of Health,Filippo,,,false,Rossi,RSSFPP28T18C065A,,,,,,,,,,,,,,,,01ITA797891BBF264E88B9BB8E670237L5U,2020-07-22T00:00:00.000Z
61b4ddc0be981d4eab799dee,+390420106694,1928-12-18T00:00:00.000Z,+399048704941,Marisa Rossi,2021-05-14T00:00:00.000Z,Italian Ministry of Health,Filippo,,,false,Rossi,RSSFPP28T18C065A,,,,,,,,,,,,,,,,01ITA797891BBF264E88B9BB8E764195W2W,2020-08-29T00:00:00.000Z
61b4ddc0be981d4eab799def,+398930075364,1945-08-23T00:00:00.000Z,+395704859704,Dulce Evelyn Lugli,2021-06-18T00:00:00.000Z,Italian Ministry of Health,Pancrazio,,,false,Lugli,LGLPCR45M23D711J,,,,,,,,,,,,,,,,01ITA797891BBF264E88B9BB8E394154N0K,2021-05-21T00:00:00.000Z
61b4ddc0be981d4eab799df0,+398930075364,1945-08-23T00:00:00.000Z,+395704859704,Dulce Evelyn Lugli,2022-03-07T00:00:00.000Z,Italian Ministry of Health,Pancrazio,,,false,Lugli,LGLPCR45M23D711J,,,,,,,,,,,,,,,,01ITA797891BBF264E88B9BB8E433002B8X,2021-06-22T00:00:00.000Z
61b4ddc0be981d4eab799df1,+396299373444,1994-03-30T00:00:00.000Z,+397907789583,Carmen Laura Russo,2020-10-03T00:00:00.000Z,Italian Ministry of Health,Mariagrazia,,,false,Russo,RSSMGR94C70H839O,,,,,,,,,,,,,,,,01ITA797891BBF264E88B9BB8E679618B8Q,2020-09-05T00:00:00.000Z
61b4ddc0be981d4eab799df2,+396299373444,1994-03-30T00:00:00.000Z,+397907789583,Carmen Laura Russo,2021-06-29T00:00:00.000Z,Italian Ministry of Health,Mariagrazia,,,false,Russo,RSSMGR94C70H839O,,,,,,,,,,,,,,,,01ITA797891BBF264E88B9BB8E506391P5E,2020-10-14T00:00:00.000Z
61b4ddc0be981d4eab799df3,+399401346889,2001-03-10T00:00:00.000Z,+392101486353,Fabio Rossi ,2020-11-01T00:00:00.000Z,Italian Ministry of Health,Saura,,,false,Rossi ,RSSSRA01C50G854M,,,,,,,,,,,,,,,,01ITA797891BBF264E88B9BB8E324818Q9T,2020-10-04T00:00:00.000Z
61b4ddc0be981d4eab799df4,+399401346889,2001-03-10T00:00:00.000Z,+392101486353,Fabio Rossi ,2021-07-28T00:00:00.000Z,Italian Ministry of Health,Saura,,,false,Rossi ,RSSSRA01C50G854M,,,,,,,,,,,,,,,,01ITA797891BBF264E88B9BB8E207688V7N,2020-11-12T00:00:00.000Z
61b4ddc0be981d4eab799df5,+395867120876,1929-04-27T00:00:00.000Z,+398700382412,Pietronilla Belotti,2021-04-26T00:00:00.000Z,Italian Ministry of Health,Andrea,,,false,Belotti,BLTNDR29D27A217V,,,,,,,,,,,,,,,,01ITA797891BBF264E88B9BB8E818950B1M,2021-03-29T00:00:00.000Z
61b4ddc1be981d4eab799df6,+395867120876,1929-04-27T00:00:00.000Z,+398700382412,Pietronilla Belotti,2022-01-21T00:00:00.000Z,Italian Ministry of Health,Andrea,,,false,Belotti,BLTNDR29D27A217V,,,,,,,,,,,,,,,,01ITA797891BBF264E88B9BB8E486707K6M,2021-05-08T00:00:00.000Z
61b4ddc1be981d4eab799df7,+399373414332,1991-03-03T00:00:00.000Z,+391115734318,Giulia Rosa Fusco,2020-09-21T00:00:00.000Z,Italian Ministry of Health,Stefania,,,false,Fusco,FSCSFN91C43D884B,,,,,,,,,,,,,,,,01ITA797891BBF264E88B9BB8E993874H8B,2020-08-24T00:00:00.000Z
61b4ddc1be981d4eab799df8,+399373414332,1991-03-03T00:00:00.000Z,+391115734318,Giulia Rosa Fusco,2021-06-18T00:00:00.000Z,Italian Ministry of Health,Stefania,,,false,Fusco,FSCSFN91C43D884B,,,,,,,,,,,,,,,,01ITA797891BBF264E88B9BB8E968291D6A,2020-10-03T00:00:00.000Z
61b4ddc1be981d4eab799df9,+390441959370,1925-04-06T00:00:00.000Z,+399521355766,Rocco Sartori,2021-01-14T00:00:00.000Z,Italian Ministry of Health,Ester,,,false,Sartori,SRTSTR25D46F829T,,,,,,,,,,,,,,,,01ITA797891BBF264E88B9BB8E850809D7C,2020-12-17T00:00:00.000Z
61b4ddc1be981d4eab799dfa,+390441959370,1925-04-06T00:00:00.000Z,+399521355766,Rocco Sartori,2021-10-05T00:00:00.000Z,Italian Ministry of Health,Ester,,,false,Sartori,SRTSTR25D46F829T,,,,,,,,,,,,,,,,01ITA797891BBF264E88B9BB8E580509I0K,2021-01-20T00:00:00.000Z
61b4ddc1be981d4eab799dfb,+393340098536,1968-02-17T00:00:00.000Z,+398030846474,Nadia Amerio,2021-07-27T00:00:00.000Z,Italian Ministry of Health,Virginia,,,false,Amerio,MRAVGN68B57C232P,,,,,,,,,,,,,,,,01ITA797891BBF264E88B9BB8E453506S3D,2021-06-29T00:00:00.000Z
61b4ddc1be981d4eab799dfc,+390290662399,1960-02-13T00:00:00.000Z,+391557694116,Nella Francese  Ferrari,2021-06-19T00:00:00.000Z,Italian Ministry of Health,Anna,,,false,Francese  Ferrari,FRNNNA60B53E583M,,,,,,,,,,,,,,,,01ITA797891BBF264E88B9BB8E053294J5N,2021-05-22T00:00:00.000Z
61b4ddc1be981d4eab799dfd,+394445116336,1998-04-08T00:00:00.000Z,+394714118970,Salvatrice Dal Farra ,2020-09-17T00:00:00.000Z,Italian Ministry of Health,Bryanna Lucky,,,false,Dal Farra ,DLFBYN98D48I876V,,,,,,,,,,,,,,,,01ITA797891BBF264E88B9BB8E869377F4M,2020-08-20T00:00:00.000Z
61b4ddc1be981d4eab799dfe,+394154439111,1945-02-16T00:00:00.000Z,+394463643583,El Hossain Montagna,2021-05-31T00:00:00.000Z,Italian Ministry of Health,Federico Antonio,,,false,Montagna,MNTFRC45B16E439X,,,,,,,,,,,,,,,,01ITA797891BBF264E88B9BB8E210898M8G,2021-05-03T00:00:00.000Z
61b4ddc1be981d4eab799dff,+394269668353,1968-03-04T00:00:00.000Z,+399743256511,Emilia Bacci,2021-04-11T00:00:00.000Z,Italian Ministry of Health,Giuseppe,,,false,Bacci,BCCGPP68C04B647B,,,,,,,,,,,,,,,,01ITA797891BBF264E88B9BB8E059605R5Y,2021-03-14T00:00:00.000Z
61b4ddc1be981d4eab799e00,+394269668353,1968-03-04T00:00:00.000Z,+399743256511,Emilia Bacci,2022-01-01T00:00:00.000Z,Italian Ministry of Health,Giuseppe,,,false,Bacci,BCCGPP68C04B647B,,,,,,,,,,,,,,,,01ITA797891BBF264E88B9BB8E201718J7W,2021-04-18T00:00:00.000Z
61b4ddc1be981d4eab799e01,+399669330466,1943-03-16T00:00:00.000Z,+392306465888,Emanuele Mantovani,2021-04-24T00:00:00.000Z,Italian Ministry of Health,Monica,,,false,Mantovani,MNTMNC43C56F086P,,,,,,,,,,,,,,,,01ITA797891BBF264E88B9BB8E691986E4D,2021-03-27T00:00:00.000Z
61b4ddc1be981d4eab799e02,+399669330466,1943-03-16T00:00:00.000Z,+392306465888,Emanuele Mantovani,2022-01-18T00:00:00.000Z,Italian Ministry of Health,Monica,,,false,Mantovani,MNTMNC43C56F086P,,,,,,,,,,,,,,,,01ITA797891BBF264E88B9BB8E664162S8R,2021-05-05T00:00:00.000Z
61b4ddc1be981d4eab799e03,+394739078789,1965-06-19T00:00:00.000Z,+391841623164,Mohamed Costa,2020-12-29T00:00:00.000Z,Italian Ministry of Health,Daria,,,false,Costa,CSTDRA65H59I347R,,,,,,,,,,,,,,,,01ITA797891BBF264E88B9BB8E817681T6P,2020-12-01T00:00:00.000Z
61b4ddc1be981d4eab799e04,+391073713069,1986-12-14T00:00:00.000Z,+392104393217,Susanna Graziella Rossi,2021-02-21T00:00:00.000Z,Italian Ministry of Health,Mohammed Amine,,,false,Rossi,RSSMMM86T14E378K,,,,,,,,,,,,,,,,01ITA797891BBF264E88B9BB8E009404B2W,2021-01-24T00:00:00.000Z
61b4ddc1be981d4eab799e05,+391073713069,1986-12-14T00:00:00.000Z,+392104393217,Susanna Graziella Rossi,2021-11-14T00:00:00.000Z,Italian Ministry of Health,Mohammed Amine,,,false,Rossi,RSSMMM86T14E378K,,,,,,,,,,,,,,,,01ITA797891BBF264E88B9BB8E548702C5E,2021-03-01T00:00:00.000Z
61b4ddc1be981d4eab799e06,+394209934041,1985-09-07T00:00:00.000Z,+395036968112,Luca Dal Farra ,2020-11-13T00:00:00.000Z,Italian Ministry of Health,Salvatore,,,false,Dal Farra ,DLFSVT85P07C630N,,,,,,,,,,,,,,,,01ITA797891BBF264E88B9BB8E939942T6W,2020-10-16T00:00:00.000Z
61b4ddc1be981d4eab799e07,+399516091787,1964-05-08T00:00:00.000Z,+391479181904,Ugo Biagini,2020-09-15T00:00:00.000Z,Italian Ministry of Health,Arianna,,,false,Biagini,BGNRNN64E48G715I,,,,,,,,,,,,,,,,01ITA797891BBF264E88B9BB8E060754L5W,2020-08-18T00:00:00.000Z
61b4ddc1be981d4eab799e08,+399516091787,1964-05-08T00:00:00.000Z,+391479181904,Ugo Biagini,2021-06-09T00:00:00.000Z,Italian Ministry of Health,Arianna,,,false,Biagini,BGNRNN64E48G715I,,,,,,,,,,,,,,,,01ITA797891BBF264E88B9BB8E613174E3O,2020-09-24T00:00:00.000Z
61b4ddc1be981d4eab799e09,+395035470841,1963-12-31T00:00:00.000Z,+399820672454,Bruno Traini,2021-07-20T00:00:00.000Z,Italian Ministry of Health,Mauro,,,false,Traini,TRNMRA63T31D096E,,,,,,,,,,,,,,,,01ITA797891BBF264E88B9BB8E303147P1E,2021-06-22T00:00:00.000Z
61b4ddc1be981d4eab799e0a,+395035470841,1963-12-31T00:00:00.000Z,+399820672454,Bruno Traini,2022-04-06T00:00:00.000Z,Italian Ministry of Health,Mauro,,,false,Traini,TRNMRA63T31D096E,,,,,,,,,,,,,,,,01ITA797891BBF264E88B9BB8E582363Q0U,2021-07-22T00:00:00.000Z
61b4ddc1be981d4eab799e0b,+392929389947,1967-05-01T00:00:00.000Z,+395657901865,Denis Tallarico,2020-09-04T00:00:00.000Z,Italian Ministry of Health,Gaetano,,,false,Tallarico,TLLGTN67E01E339Y,,,,,,,,,,,,,,,,01ITA797891BBF264E88B9BB8E707248W7L,2020-08-07T00:00:00.000Z
61b4ddc1be981d4eab799e0c,+392929389947,1967-05-01T00:00:00.000Z,+395657901865,Denis Tallarico,2021-05-25T00:00:00.000Z,Italian Ministry of Health,Gaetano,,,false,Tallarico,TLLGTN67E01E339Y,,,,,,,,,,,,,,,,01ITA797891BBF264E88B9BB8E816733H7J,2020-09-09T00:00:00.000Z
61b4ddc1be981d4eab799e0d,+398872652831,1987-02-11T00:00:00.000Z,+391431128294,Angela Santarelli,2020-09-24T00:00:00.000Z,Italian Ministry of Health,Bruno,,,false,Santarelli,SNTBRN87B11H182E,,,,,,,,,,,,,,,,01ITA797891BBF264E88B9BB8E207151Z8N,2020-08-27T00:00:00.000Z
61b4ddc1be981d4eab799e0e,+398872652831,1987-02-11T00:00:00.000Z,+391431128294,Angela Santarelli,2021-06-11T00:00:00.000Z,Italian Ministry of Health,Bruno,,,false,Santarelli,SNTBRN87B11H182E,,,,,,,,,,,,,,,,01ITA797891BBF264E88B9BB8E458680D8Q,2020-09-26T00:00:00.000Z
61b4ddc1be981d4eab799e0f,+397655306234,1980-12-22T00:00:00.000Z,+390229826329,Simone Barbero,2021-07-02T00:00:00.000Z,Italian Ministry of Health,Giovanna,,,false,Barbero,BRBGNN80T62D072M,,,,,,,,,,,,,,,,01ITA797891BBF264E88B9BB8E106907J8C,2021-06-04T00:00:00.000Z
61b4ddc1be981d4eab799e10,+394480633150,1977-08-31T00:00:00.000Z,+390682318984,Antonio Mora,2020-12-29T00:00:00.000Z,Italian Ministry of Health,Cesar,,,false,Mora,MROCSR77M31L798W,,,,,,,,,,,,,,,,01ITA797891BBF264E88B9BB8E668026L5V,2020-12-01T00:00:00.000Z
61b4ddc1be981d4eab799e11,+390331805692,1975-08-30T00:00:00.000Z,+398981938524,Antonio Galli,2021-01-04T00:00:00.000Z,Italian Ministry of Health,Gaia,,,false,Galli,GLLGAI75M70E705X,,,,,,,,,,,,,,,,01ITA797891BBF264E88B9BB8E268668Y1I,2020-12-07T00:00:00.000Z
61b4ddc1be981d4eab799e12,+390331805692,1975-08-30T00:00:00.000Z,+398981938524,Antonio Galli,2021-09-26T00:00:00.000Z,Italian Ministry of Health,Gaia,,,false,Galli,GLLGAI75M70E705X,,,,,,,,,,,,,,,,01ITA797891BBF264E88B9BB8E229643W6A,2021-01-11T00:00:00.000Z
61b4ddc1be981d4eab799e13,+395909875714,1948-10-14T00:00:00.000Z,+392288172227,Raffaele Franzè,2020-10-22T00:00:00.000Z,Italian Ministry of Health,Adele,,,false,Franzè,FRNDLA48R54M143P,,,,,,,,,,,,,,,,01ITA797891BBF264E88B9BB8E068466G8V,2020-09-24T00:00:00.000Z
61b4ddc1be981d4eab799e14,+395909875714,1948-10-14T00:00:00.000Z,+392288172227,Raffaele Franzè,2021-07-13T00:00:00.000Z,Italian Ministry of Health,Adele,,,false,Franzè,FRNDLA48R54M143P,,,,,,,,,,,,,,,,01ITA797891BBF264E88B9BB8E668512B5X,2020-10-28T00:00:00.000Z
61b4ddc1be981d4eab799e15,+394207645157,1927-05-01T00:00:00.000Z,+393442411875,Silvano Pacini,2020-10-24T00:00:00.000Z,Italian Ministry of Health,Massimiliano,,,false,Pacini,PCNMSM27E01G754P,,,,,,,,,,,,,,,,01ITA797891BBF264E88B9BB8E082910K3D,2020-09-26T00:00:00.000Z
61b4ddc1be981d4eab799e16,+394207645157,1927-05-01T00:00:00.000Z,+393442411875,Silvano Pacini,2021-07-17T00:00:00.000Z,Italian Ministry of Health,Massimiliano,,,false,Pacini,PCNMSM27E01G754P,,,,,,,,,,,,,,,,01ITA797891BBF264E88B9BB8E760235G0Q,2020-11-01T00:00:00.000Z
61b4ddc2be981d4eab799e17,+391867661171,1950-05-20T00:00:00.000Z,+398605715403,Luciana Iotti,2020-12-15T00:00:00.000Z,Italian Ministry of Health,Chantal Andree,,,false,Iotti,TTICNT50E60A850R,,,,,,,,,,,,,,,,01ITA797891BBF264E88B9BB8E837911K8Q,2020-11-17T00:00:00.000Z
61b4ddc2be981d4eab799e18,+396721517135,1934-07-06T00:00:00.000Z,+391237326375,Simona Rossi,2020-12-30T00:00:00.000Z,Italian Ministry of Health,Benet,,,false,Rossi,RSSBNT34L06B320P,,,,,,,,,,,,,,,,01ITA797891BBF264E88B9BB8E020989A2A,2020-12-02T00:00:00.000Z
61b4ddc2be981d4eab799e19,+396721517135,1934-07-06T00:00:00.000Z,+391237326375,Simona Rossi,2021-09-16T00:00:00.000Z,Italian Ministry of Health,Benet,,,false,Rossi,RSSBNT34L06B320P,,,,,,,,,,,,,,,,01ITA797891BBF264E88B9BB8E585864B4R,2021-01-01T00:00:00.000Z
61b4ddc2be981d4eab799e1a,+395529377238,1980-01-22T00:00:00.000Z,+398649393119,Festim Marini,2021-04-11T00:00:00.000Z,Italian Ministry of Health,Modou,,,false,Marini,MRNMDO80A22D940O,,,,,,,,,,,,,,,,01ITA797891BBF264E88B9BB8E519128Y9B,2021-03-14T00:00:00.000Z
61b4ddc2be981d4eab799e1b,+395529377238,1980-01-22T00:00:00.000Z,+398649393119,Festim Marini,2022-01-03T00:00:00.000Z,Italian Ministry of Health,Modou,,,false,Marini,MRNMDO80A22D940O,,,,,,,,,,,,,,,,01ITA797891BBF264E88B9BB8E215288T8R,2021-04-20T00:00:00.000Z
61b4ddc2be981d4eab799e1c,+397897178768,2000-09-07T00:00:00.000Z,+392576001688,Maria Vittoria Izzo,2020-11-26T00:00:00.000Z,Italian Ministry of Health,Samanta,,,false,Izzo,ZZISNT00P47H798T,,,,,,,,,,,,,,,,01ITA797891BBF264E88B9BB8E472559Z4L,2020-10-29T00:00:00.000Z
61b4ddc2be981d4eab799e1d,+399458338822,1991-01-18T00:00:00.000Z,+395751495783,Maria Teresa Bianchi,2020-08-23T00:00:00.000Z,Italian Ministry of Health,Mama,,,false,Bianchi,BNCMMA91A18I390M,,,,,,,,,,,,,,,,01ITA797891BBF264E88B9BB8E656808B6B,2020-07-26T00:00:00.000Z
61b4ddc2be981d4eab799e1e,+398781321600,1924-02-09T00:00:00.000Z,+396486340726,Federico Schiavi,2021-04-22T00:00:00.000Z,Italian Ministry of Health,Maria,,,false,Schiavi,SCHMRA24B49G747Z,,,,,,,,,,,,,,,,01ITA797891BBF264E88B9BB8E559988X5P,2021-03-25T00:00:00.000Z
